Username,Handle,Timestamp,Text,Comments,Likes,Retweets
Andy Bailey,@andygbailey,2020-05-21T12:01:03.000Z,"Check out this list of the best note-taking apps to deliver a productive way of taking notes, maintaining lists, and penning down ideas. 

Explore these apps now!

https://buff.ly/2zbMKDY via 
@troopmessenger
#productivity #notetaking",,,
QOwnNotes,@QOwnNotes,2020-05-21T11:01:34.000Z,"New release of QOwnNotes: v20.5.11 https://ift.tt/2uM1eGs #notetaking #NextcloudQOwnNotes Changelog
Open source markdown note taking for Linux, Mac OS X and Windows, that works together with Nextcloud Notes
qownnotes.org",,1,3
MyScript Nebo,@MyScriptApps,2020-05-19T07:01:00.000Z,"(FRENCH REVIEW) 
 Merci Lise pour ce chouette article sur #NeboApp 
Lire l’article 
 https://bit.ly/NeboReviewByLise…

#productivity #blog #review #notetaking #application #app",,,2
Corrugated Machinery,@DIGMachinery,2020-05-19T05:49:01.000Z,"Check out this list of the best note-taking apps to deliver a productive way of taking notes, maintaining lists, and penning down ideas. 

Explore these apps now!

https://buff.ly/2zbMKDY via 
@troopmessenger
#productivity #notetaking",,,
"Vik, Refokus.com",@refokus_com,2020-05-18T23:10:02.000Z,"Check out this list of the best note-taking apps to deliver a productive way of taking notes, maintaining lists, and penning down ideas. 

Explore these apps now!

https://buff.ly/2zbMKDY via 
@troopmessenger
#productivity #notetaking",,,1
Success Circles,@successcircles,2020-05-18T18:18:02.000Z,"Check out this list of the best note-taking apps to deliver a productive way of taking notes, maintaining lists, and penning down ideas. 

Explore these apps now!

https://buff.ly/2zbMKDY via 
@troopmessenger
#productivity #notetaking",,,
Tobias Brunnbauer,@brunntobi,2020-05-18T17:59:30.000Z,"@rem_note
 is the better #Anki . It has completely changed my thinking about #spacedrepetition and #notetaking. It's complicated at first, but enriching in the end!",2,2,14
QOwnNotes,@QOwnNotes,2020-05-18T17:35:14.000Z,"New release of QOwnNotes: v20.5.10 https://ift.tt/2uM1eGs #notetaking #NextcloudQOwnNotes Changelog
Open source markdown note taking for Linux, Mac OS X and Windows, that works together with Nextcloud Notes
qownnotes.org",,,
Energy Market News,@OilsnGasMarket,2020-05-18T12:56:53.000Z,"World #Hydraulic_Fracturing Industry is expected to achieve 12% CAGR up to 2024.
#hydraulicfracturing #oilandgas #reservoir #oilindustry #notetaking #geoscience #shalegas #hydraulic #seismic #geology #exploration #geomechanics #delawarebasin #rocks #oilHydraulic Fracturing Market by Well, Technology & Application to 2024: Global Market Insights, Inc.
/PRNewswire/ -- Hydraulic fracturing market is slated to gain considerable impetus in the ensuing years, primarily driven by surging investment for production...
prnewswire.com",,,
thesgstudent,@thesgstudent,2020-05-18T12:34:08.000Z,"Check out our new post on note taking here!
https://thesgstudent.com/5-18-2020-the-5-ways-for-efficient-note-taking/…

#study #school #note #notetaking #AcademicTwitter #student #remotelearning",,,
Tim King,@hellotimking,2020-05-18T05:33:44.000Z,"#NewPost

Bear - A Three Year Journey

Note taking, enabling tech, and me
@BearNotesApp
 #Notetaking #Productivity #WritingBear — A Three Year Journey
A story of note taking, enabling tech, and me
medium.com",1,,2
Mark Quinn,@MarkQuinn_VO,2020-05-17T18:49:15.000Z,"The #Automation of #NoteTaking and the #Just_In_Time... 

...#FutureofWork 
@fortelabs
 @DaveMichels
 @evankirstelThe Automation of Note-Taking and the Just-In-Time Future of Work - Forte Labs
Cover image “beauty in the brains” by bedelgeuse A student recently asked me, “How do you have the self-discipline to open up your notes app every time you encounter an interesting idea?” Suddenly I...
fortelabs.co",,3,3
EmelysPlannerShop,@EmelysPlanner,2020-05-17T07:36:26.000Z,"RT 
@ArtRookies
: artrookies76 Notes for English Class
#notetaking #studygram #notes #study #studymotivation #studying #studynotes #studyinspo #studyspo #bujo  #studytips #lettering #stationery #studywithme #handlettering #journal #school #studyli…",,,
Mrs Jones,@mrsJ_History,2020-05-17T06:51:50.000Z,"AH Students - this might help you remember what you were working on last week! #notetaking #dontwriteeverything #advancedhigherQuote Tweet
Miss McKain
@missmckain
 · May 6
Note taking wasn't something I was good at until university. Some of my pupils are desperate to copy my slides word for word, which impacts on learning time. I'm looking at developing these skills so I created my top five tips - feel free to share with your pupils if it helps!",,1,5
ArtRookies,@ArtRookies,2020-05-17T00:45:11.000Z,"artrookies76 Notes for English Class
#notetaking #studygram #notes #study #studymotivation #studying #studynotes #studyinspo #studyspo #bujo  #studytips #lettering #stationery #studywithme #handlettering #journal #school #studylife #student #handwriting #notebook",,,1
Gloria M. Rivera,@BlueUrpi,2020-05-16T21:42:45.000Z,"If you are not very visual or have a hard time developing symbols, these tips for sketching can help!

#notetaking #CMI #CHI #1nt 
Sketchcast, Episode 1: Online Facilitation with Ben Crothers - YouTubeSketchcast, Episode 1: Online Facilitation with Ben Crothers
On this episode of the Sketchcast, Matt chats with Ben Crothers, a Sydney-based designer, strategist, facilitator, author, and all-round great guy, on the to...
youtube.com",1,1,4
Contexted,@ContextedHQ,2020-05-16T20:00:59.000Z, Note references are live! View inline references to your current note. Check it out at https://contexted.io #contexted #notetaking #noteapp #notes,,,3
sonix,@trysonix,2020-05-15T18:44:42.000Z,"Do you want a better way to capture notes share key information from a Zoom conversation? With Sonix video clips, you can capture the moments that matter and turn them into shareable video highlights in seconds.

#automated #transcription #notetaking #AI",,,1
Bernard Joseph Burch,@bjosephburch,2020-05-15T14:28:58.000Z,"I just published a new article on 
@Medium
 : ""11 All-Stars of Roam Research"" | #productivity #notetaking #writing | The following media includes potentially sensitive content. Change settings
View",,1,
Dancing with Markers,@dancing_markers,2020-05-15T13:07:08.000Z,Last we had a fantastic group of new and veteran #graphicrecorders for #NOVASCRIBES #graphicrecording101! Improve your #drawing and #notetaking at the virtual #Doodle #DayCamp for adults and teens. Kids 8-12 can come with their parents for free! https://s.ripl.com/yc0czg,,,1
MyScript Nebo,@MyScriptApps,2020-05-15T13:02:52.000Z,"#Productivity 
 Nebo makes it easy to stay productive while working from home.

Use the Publish feature to easily share notes with your co-workers!

Make the most of #workingfromhome 
 http://nebo.app

#notetaking #remotework #ZoomShare your notes with Nebo's Publish tool
For more information, visit nebo.app!
youtube.com",,,4
Online Course Net,@course_net,2020-05-15T11:00:00.000Z,"#MemoryStudySkills
10X SUPERHUMAN Learning: #SpeedReading & Memory Booster | Course

=> https://onlinecoursenet.blogspot.com/2020/05/10x-superhuman-learning-speed-reading.html…

#Memory #LearningStrategies #StudySkills #Notetaking #BrainTraining #Efficiency #100DaysOfCode #udemy #free #coupons10X SUPERHUMAN Learning: Speed Reading & Memory Booster
Free Coupon Udemy Courses - 10X SUPERHUMAN Learning: Speed Reading & Memory Booster, Learn Anything Fast: ADVANCED Speed Reading (800...
onlinecoursenet.blogspot.com",,1,
James | SEL,@jamesgranahan,2020-05-14T08:35:30.000Z,"How To Take Effective Notes: Everything You Need To Know To Take Notes That Skyrocket Your Learning https://lttr.ai/Qnud #Notetaking #LearningTechniques #acceleratedlearningHow To Take Effective Notes - Ultimate Guide | Smart Effective Learning
Discover everything you need to know about how to take effective notes that will skyrocket your learning and prepare you for your next travel adventure
smarteffectivelearning.com",,,
Tom Solid,@paperlessmove,2020-05-14T08:00:58.000Z,"Still using paper notebooks in 2020? Here is why I think you should go #paperless NOW! #paperlessmovement #pplmvm #digitalplanner #notetakingHow To Go Digital: Upgrade Your Paper Planner - PaperlessMovement
If you’re navigating a busy life, (and who isn’t these days?) you need some kind of a system to plan and organize your tasks and events.Traditionally, paper planners have been the tool of choice when...
paperlessmovement.com",,1,2
russell+hazel,@russellandhazel,2020-05-13T23:49:04.000Z,"Create a complete note taking system with our new spiral collection. Easily carry all you need from the office to daily meetings and off to after hours creative sessio...
https://bit.ly/2ArXMWb
#russellandhazel #giftideas #notetaking #frostedcollection #curatedlife #desktopstyle",,,1
Evan B.,@Baygold2,2020-05-13T18:55:52.000Z,"Ecstatic that 
@noteshelf
 has finally climbed up to #24 on TOP Paid iOS/iPad OS Apps list. Should be right up there with the two #notetaking apps at the top. What took customers so long? (#algorithm?).",,,
QOwnNotes,@QOwnNotes,2020-05-13T16:01:13.000Z,"New release of QOwnNotes: v20.5.8 https://ift.tt/2uM1eGs #notetaking #NextcloudQOwnNotes Changelog
Open source markdown note taking for Linux, Mac OS X and Windows, that works together with Nextcloud Notes
qownnotes.org",,2,11
ꜱᴡᴀᴘɴɪʟ ಠ_ಠ ʙʜᴀᴛɪᴀ,@synbiocs,2020-05-13T14:50:22.000Z,"A stream #notetaking app where there are no files, just a stream of notes that you can relate to parts upstream and downstream and index using tags, and do this across streams, and do all this by in-band keywords that are automatically detected and processed like hyperlinks",1,,3
David Holden,@UXdHolden,2020-05-13T14:44:47.000Z,"the roots of the research block; pen and paper - still getting through this project block on the UX Design course with the UX design institute. Just one usability test left #uxresearch #competitiveanalysis #notetaking #usabilitytesting 
@uxdesigninst",,,2
MARIOframework,@marioframework,2020-05-13T11:31:00.000Z,"Want to support your students to gain life skills? Note-taking is essential, more now than before due to the change in presentation. 
@Inner_Drive
 have some advice on how to transform your students' skills: https://bit.ly/2SCnUUm  #studentsupport #notetaking #lifeskill8 Ways to Transform Your Note Taking
Too many people make mistakes and remember less of the information because of poor note taking. Here is how we can help students to take better notes.
blog.innerdrive.co.uk",,4,3
techforword,@techforword,2020-05-13T10:07:00.000Z,"Looking for a way to practice your #consecutive #notetaking symbols?

Enjoy our free video on #flashcard apps.

https://youtu.be/FkCc6JmeI0I

#1nt #terptech #tab1nt 
@kyoku_app",1,1,4
David Brasch,@ccstechguru,2020-05-13T07:57:26.000Z,"#RT 
@CompassCs
: RT 
@ElaineAmari
: Our scholars hone #CollegeReadiness skills 
@CompassCs
 with expert #NoteTaking across subject areas. We are #AVID ready for the contemporary scholar offering #VirtualLearning. 

#ChooseCompass #CompassExperience #CharterSc…",,,
Michelle Whitney,@CCSMrsMWhitney,2020-05-13T07:47:33.000Z,"#RT 
@CompassCs
: RT 
@ElaineAmari
: Our scholars hone #CollegeReadiness skills 
@CompassCs
 with expert #NoteTaking across subject areas. We are #AVID ready for the contemporary scholar offering #VirtualLearning. 

#ChooseCompass #CompassExperience #CharterSc…",,,
"Ed Benjamin, Writer",@colbenjamin,2020-05-11T21:16:38.000Z,"LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11 from Bulverde Books (
@BulverdeB
) Ideal for #students, #notetaking, #journal, #diary     RTLARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
amazon.com",,,
"Ed Benjamin, Writer",@colbenjamin,2020-05-11T21:15:08.000Z,"LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11 from Bulverde Books (
@BulverdeB
) Ideal for #students, #notetaking, #journal, #diaryLARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
amazon.com",,1,
"Ed Benjamin, Writer",@colbenjamin,2020-05-11T21:14:05.000Z,"RT        LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11   Ideal for #students, #notetaking, #journal, #diary. From Bulverde Books (
@BulverdeB
).LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
amazon.com",,,
"Ed Benjamin, Writer",@colbenjamin,2020-05-11T21:13:56.000Z,"LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11   Ideal for #students, #notetaking, #journal, #diary. From Bulverde Books (
@BulverdeB
).LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
amazon.com",,,
QOwnNotes,@QOwnNotes,2020-05-11T17:34:27.000Z,"New release of QOwnNotes: v20.5.7 https://ift.tt/2uM1eGs #notetaking #NextcloudQOwnNotes Changelog
Open source markdown note taking for Linux, Mac OS X and Windows, that works together with Nextcloud Notes
qownnotes.org",,,1
Yumichan[OPEN FOR COMMISSIONS],@YumichanStudios,2020-05-11T14:30:11.000Z,"Today, rather then any anatomy studies or general studies, I decided to do some research on various subjects to improve my art. Today's video along with many others come from Nadiaxel on YouTube.
Nadiaxel: http://ow.ly/HPLi50zCKAC
#studies #notetaking #learning #learningnewthings",,,
MyScript Nebo,@MyScriptApps,2020-05-11T14:01:50.000Z,"#Productivity 
 Working from home and taking notes during a #Zoom meeting can be challenging.

Choose the best-suited input method to take fast notes: Write or type, it's up to you!

Make the most of #workingfromhome 
 http://nebo.app

#notetaking  #remotework",1,,2
Javier Moreno-Rivero,@jmorenorivero,2020-05-11T07:56:40.000Z,"Looking for a note-taking course on iPad? The 
@Techforword
 team is amazing and its courses are well developed and practice-informed! #Interpreting #NoteTakingQuote Tweet
techforword
@techforword
 · May 9
Always wanted to learn to take consec notes on your iPad?

Nab our 20% launch #discount while you can - sale ends tomorrow!

http://xl8.link/cuttingedge20

#1nt #consecutive #CPD #onlineCPD #terptech #tab1nt",2,2,4
"Ed Benjamin, Writer",@colbenjamin,2020-05-08T14:39:47.000Z,"LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11 from Bulverde Books (
@BulverdeB
) Ideal for #students, #notetaking, #journal, #diaryLARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
LARGE COLLEGE RULED NOTEBOOK: Blank Line College Ruled Notebook and Journal 8.5' x 11""
amazon.com",,,
